County,State,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander
Ravalli, Montana,"39,533",233,954,378,53
Richland, Montana,"9,897",58,300,68,12
Roosevelt, Montana,"4,127",58,"6,577",78,13
Rosebud, Montana,"6,022",76,"3,446",87,16
Sanders, Montana,"10,783",68,785,72,16
Sheridan, Montana,"3,348",23,105,30,5
Silver Bow, Montana,"33,235",244,"1,231",316,82
Stillwater, Montana,"9,030",46,161,63,9
Sweet Grass, Montana,"3,526",18,59,45,1
Teton, Montana,"5,959",27,180,26,6
Toole, Montana,"4,834",48,338,53,10
Treasure, Montana,703,1,26,10,1
Valley, Montana,"6,676",47,846,60,11
Wheatland, Montana,"2,111",17,43,19,1
Wibaux, Montana,977,3,8,8,0
Yellowstone, Montana,"141,170","2,006","8,667","1,729",339
Adams, Nebraska,"30,157",441,394,537,55
Antelope, Nebraska,"6,564",31,25,33,0
Arthur, Nebraska,464,4,5,4,1
Banner, Nebraska,731,1,4,4,0
Blaine, Nebraska,493,3,3,0,0
Boone, Nebraska,"5,339",27,32,14,2
Box Butte, Nebraska,"10,667",129,646,78,17
Boyd, Nebraska,"2,044",7,22,19,4
Brown, Nebraska,"3,054",11,24,16,1
Buffalo, Nebraska,"45,475",680,432,717,65
Burt, Nebraska,"6,591",50,176,38,8
Butler, Nebraska,"8,215",50,43,41,1
Cass, Nebraska,"24,914",211,272,146,25
Cedar, Nebraska,"8,721",28,65,17,4
Chase, Nebraska,"3,981",12,21,5,0
Cherry, Nebraska,"5,358",50,438,45,4
Cheyenne, Nebraska,"9,664",58,157,191,6
Clay, Nebraska,"6,341",47,105,29,22
Colfax, Nebraska,"9,921",228,386,80,57
Cuming, Nebraska,"9,019",60,86,48,7
Custer, Nebraska,"10,765",69,100,36,8
Dakota, Nebraska,"18,490",948,865,763,71
Dawes, Nebraska,"8,525",212,473,184,67
Dawson, Nebraska,"22,643","1,052",638,220,61
Deuel, Nebraska,"1,943",7,26,5,1
Dixon, Nebraska,"5,918",60,54,20,11
Dodge, Nebraska,"35,859",516,514,319,160
Douglas, Nebraska,"439,952","68,998","10,185","18,037","1,130"
Dundy, Nebraska,"1,940",22,30,7,4
Fillmore, Nebraska,"5,759",44,51,24,2
Franklin, Nebraska,"3,182",19,30,15,2
Frontier, Nebraska,"2,716",10,16,9,1
Furnas, Nebraska,"4,888",33,41,22,5
Gage, Nebraska,"21,646",174,250,148,14
Garden, Nebraska,"2,026",10,22,4,1
Garfield, Nebraska,"1,983",4,2,5,2
Gosper, Nebraska,"1,931",21,19,11,1
Grant, Nebraska,632,4,4,2,1
Greeley, Nebraska,"2,506",24,20,6,1
Hall, Nebraska,"56,065","1,641","1,337",922,337
Hamilton, Nebraska,"9,002",54,47,30,3
Harlan, Nebraska,"3,419",12,24,10,0
Hayes, Nebraska,972,6,3,4,1
Hitchcock, Nebraska,"2,844",17,26,9,1
Holt, Nebraska,"10,344",46,79,33,13
Hooker, Nebraska,736,2,10,1,0
Howard, Nebraska,"6,241",50,57,22,2
Jefferson, Nebraska,"7,467",67,64,34,5
Johnson, Nebraska,"4,767",295,74,85,1
Kearney, Nebraska,"6,493",42,57,28,7
Keith, Nebraska,"8,083",61,112,63,4
Keya Paha, Nebraska,821,2,4,1,0
Kimball, Nebraska,"3,684",32,89,43,4
Knox, Nebraska,"7,737",49,866,35,7
Lancaster, Nebraska,"265,094","14,508","4,793","12,482",511
Lincoln, Nebraska,"35,165",464,529,305,41
Logan, Nebraska,760,2,9,1,0
Loup, Nebraska,609,2,1,0,0
McPherson, Nebraska,540,9,3,1,0
Madison, Nebraska,"33,619",756,783,335,48
Merrick, Nebraska,"7,596",47,74,78,11
Morrill, Nebraska,"4,815",30,102,39,0
Nance, Nebraska,"3,691",24,38,8,1
Nemaha, Nebraska,"7,130",103,70,50,4
Nuckolls, Nebraska,"4,422",14,42,19,0
Otoe, Nebraska,"15,507",156,149,121,27
Pawnee, Nebraska,"2,755",21,26,11,2
Perkins, Nebraska,"2,925",22,9,7,0
Phelps, Nebraska,"9,081",41,75,36,5
Pierce, Nebraska,"7,131",40,42,26,3
Platte, Nebraska,"31,531",321,564,244,57
Polk, Nebraska,"5,296",26,46,20,4
Red Willow, Nebraska,"10,796",144,125,61,9
Richardson, Nebraska,"8,001",56,354,58,3
Rock, Nebraska,"1,417",3,13,6,0
Saline, Nebraska,"13,707",246,222,304,66
Sarpy, Nebraska,"150,602","8,971","2,193","5,240",451
Saunders, Nebraska,"20,605",149,161,139,22
Scotts Bluff, Nebraska,"35,265",439,"1,316",344,73
Seward, Nebraska,"16,514",146,131,108,11
Sheridan, Nebraska,"4,746",52,715,44,17
Sherman, Nebraska,"3,128",9,14,17,0
Sioux, Nebraska,"1,313",9,18,3,1
Stanton, Nebraska,"6,089",83,74,20,2
Thayer, Nebraska,"5,123",35,29,25,0
Thomas, Nebraska,691,1,4,3,0
Thurston, Nebraska,"2,916",60,"4,027",36,5
Valley, Nebraska,"4,217",11,21,28,2
Washington, Nebraska,"19,978",226,144,107,32
Wayne, Nebraska,"9,136",186,109,90,19
Webster, Nebraska,"3,704",39,44,29,14
Wheeler, Nebraska,806,1,3,6,0
York, Nebraska,"13,423",228,141,96,16
Churchill, Nevada,"22,024",742,"1,608","1,067",154
Clark, Nevada,"1,513,848","250,016","40,954","221,375","29,877"
Douglas, Nevada,"44,762",507,"1,663","1,322",261
Elko, Nevada,"45,171",727,"3,646",830,235
Esmeralda, Nevada,711,4,45,9,5
Eureka, Nevada,"1,898",25,84,24,7
Humboldt, Nevada,"15,539",247,949,227,70
Lander, Nevada,"5,464",83,340,43,6
Lincoln, Nevada,"5,012",173,113,54,25
Lyon, Nevada,"48,322",971,"2,442","1,137",298
Mineral, Nevada,"3,600",267,818,118,16
Nye, Nevada,"40,502","1,311","1,453","1,008",381
Pershing, Nevada,"5,985",315,358,127,24
Storey, Nevada,"3,758",74,109,79,19
Washoe, Nevada,"377,744","14,281","13,069","29,305","4,534"
White Pine, Nevada,"9,101",472,578,150,31
Carson City, Nevada,"50,619","1,436","2,138","1,681",259
Belknap, New Hampshire,"58,985",563,507,916,41
Carroll, New Hampshire,"47,091",317,446,379,32
Cheshire, New Hampshire,"75,142",804,674,"1,215",68
Coos, New Hampshire,"31,955",283,384,261,14
Grafton, New Hampshire,"84,885","1,289",960,"3,279",88
Hillsborough, New Hampshire,"376,536","12,621","3,354","16,052",513
Merrimack, New Hampshire,"141,944","2,334","1,266","2,977",110
Rockingham, New Hampshire,"287,711","3,424","1,970","6,726",254
Strafford, New Hampshire,"118,673","2,244","1,069","4,162",159
Sullivan, New Hampshire,"42,777",371,510,382,26
Atlantic, New Jersey,"202,424","51,061","3,703","24,001",548
Bergen, New Jersey,"708,368","66,981","6,837","146,361","1,660"
Burlington, New Jersey,"348,462","84,915","4,463","24,872",745
Camden, New Jersey,"372,991","114,720","6,069","30,930",891
Cape May, New Jersey,"90,386","5,675",689,"1,305",160
Cumberland, New Jersey,"117,686","37,097","4,019","2,837",408
Essex, New Jersey,"405,720","343,589","9,681","43,001","1,980"
Gloucester, New Jersey,"249,732","33,480","1,969","9,689",370
Hudson, New Jersey,"443,015","107,137","11,844","98,099","2,051"
Hunterdon, New Jersey,"118,866","3,697",548,"5,168",144
Mercer, New Jersey,"251,193","81,417","3,951","37,921","1,224"
Middlesex, New Jersey,"536,167","95,829","8,986","191,201","1,448"
Monmouth, New Jersey,"546,224","52,987","4,527","36,726",693
Morris, New Jersey,"429,857","19,525","2,905","51,199",451
Ocean, New Jersey,"546,750","22,720","3,589","13,086",469
Passaic, New Jersey,"393,102","81,150","10,367","30,211","1,326"
Salem, New Jersey,"55,276","10,524",638,839,86
Somerset, New Jersey,"244,791","33,596","2,087","51,919",453
Sussex, New Jersey,"142,061","3,595",835,"3,564",145
Union, New Jersey,"382,219","131,218","6,363","30,026","1,144"
Warren, New Jersey,"100,722","4,930",598,"3,367",151
Bernalillo, New Mexico,"588,466","29,312","46,446","23,554","2,366"
Catron, New Mexico,"3,583",42,161,23,4
Chaves, New Mexico,"61,992","1,979","1,931",786,189
Cibola, New Mexico,"15,368",477,"11,925",251,60
Colfax, New Mexico,"13,132",167,472,86,31
Curry, New Mexico,"44,316","4,010","1,507","1,154",186
De Baca, New Mexico,"1,927",24,61,14,3
Dona Ana, New Mexico,"200,291","5,501","6,555","3,699",616
Eddy, New Mexico,"51,365","1,205","1,683",575,97
Grant, New Mexico,"28,350",425,988,251,54
Guadalupe, New Mexico,"4,354",115,151,92,4
Harding, New Mexico,693,6,14,2,0
Hidalgo, New Mexico,"4,690",78,73,44,9
Lea, New Mexico,"60,631","3,228","1,535",458,94
Lincoln, New Mexico,"19,503",252,779,121,59
Los Alamos, New Mexico,"16,640",237,364,"1,317",37
Luna, New Mexico,"24,004",463,753,197,57
McKinley, New Mexico,"15,391","1,013","57,864",856,108
Mora, New Mexico,"4,599",67,160,28,4
Otero, New Mexico,"56,907","3,175","5,558","1,436",344
Quay, New Mexico,"8,594",200,278,134,19
Rio Arriba, New Mexico,"32,403",433,"7,807",306,95
Roosevelt, New Mexico,"19,309",577,609,321,45
Sandoval, New Mexico,"110,081","4,315","19,877","3,247",459
San Juan, New Mexico,"77,798","1,589","50,673","1,031",203
San Miguel, New Mexico,"27,593",606,"1,208",361,69
Santa Fe, New Mexico,"135,740","2,071","7,613","2,619",417
Sierra, New Mexico,"11,605",134,518,88,13
Socorro, New Mexico,"15,206",292,"2,357",318,41
Taos, New Mexico,"29,928",376,"3,045",397,79
Torrance, New Mexico,"15,311",435,866,167,55
Union, New Mexico,"4,207",101,152,36,3
Valencia, New Mexico,"70,884","1,670","4,896",899,186
Albany, New York,"246,573","44,549","2,499","18,139",475
Allegany, New York,"47,548",830,323,638,38
Bronx, New York,"670,490","646,145","58,072","63,725","8,679"
Broome, New York,"180,705","13,010","1,565","8,738",311
Cattaraugus, New York,"75,550","1,755","3,028",804,54
Cayuga, New York,"75,463","4,288",679,676,82
Chautauqua, New York,"128,922","5,150","1,478","1,098",134
Chemung, New York,"81,357","7,625",731,"1,502",100
Chenango, New York,"49,391",621,439,372,30
Clinton, New York,"77,020","3,792",735,"1,288",90
Columbia, New York,"58,244","3,690",453,"1,339",92
Cortland, New York,"47,996","1,246",429,688,58
Delaware, New York,"46,153","1,121",347,531,64
Dutchess, New York,"253,207","35,496","3,025","13,070",493
Erie, New York,"758,613","135,913","10,338","29,818",845
Essex, New York,"37,781","1,302",382,344,38
Franklin, New York,"44,145","3,485","4,142",381,38
Fulton, New York,"53,672","1,404",368,485,61
Genesee, New York,"57,097","2,421",930,582,55
Greene, New York,"45,421","3,328",410,609,61
Hamilton, New York,"4,738",58,36,28,8
Herkimer, New York,"63,343","1,143",375,457,49
Jefferson, New York,"108,801","8,058","1,489","2,691",521
Kings, New York,"1,299,277","949,906","41,826","302,981","7,365"
Lewis, New York,"26,638",335,183,125,27
Livingston, New York,"62,171","2,045",491,"1,129",73
Madison, New York,"70,289","1,786",814,874,67
Monroe, New York,"597,638","129,374","6,762","30,452",972
Montgomery, New York,"48,051","1,679",463,519,86
Nassau, New York,"1,062,377","171,287","11,473","120,170","2,091"
New York, New York,"1,091,312","324,944","32,047","208,217","4,915"
Niagara, New York,"195,871","17,880","3,669","2,764",208
Oneida, New York,"210,270","18,285","1,750","8,146",279
Onondaga, New York,"393,515","61,009","7,398","18,185",513
Ontario, New York,"104,277","3,551",763,"1,683",103
Orange, New York,"318,162","47,974","5,747","12,117",634
Orleans, New York,"39,559","3,078",535,325,33
Oswego, New York,"119,486","1,702","1,136","1,163",68
Otsego, New York,"59,763","1,656",491,"1,039",67
Putnam, New York,"94,655","3,365",735,"2,619",137
Queens, New York,"1,171,937","509,032","46,810","585,820","9,640"
Rensselaer, New York,"144,304","13,145","1,215","4,628",181
Richmond, New York,"373,852","60,218","5,319","40,241",867
Rockland, New York,"252,411","43,351","3,091","22,306",733
St. Lawrence, New York,"107,170","3,121","1,803","1,564",122
Saratoga, New York,"212,555","4,905","1,340","5,664",178
Schenectady, New York,"130,031","19,905","2,010","7,740",468
Schoharie, New York,"31,798",670,278,323,25
Schuyler, New York,"18,157",289,144,112,14
Seneca, New York,"33,229","2,014",294,325,13
Steuben, New York,"96,016","2,229",768,"1,555",74
Suffolk, New York,"1,311,107","134,809","15,770","63,020","2,088"
Sullivan, New York,"67,732","8,568","1,062","1,557",148
Tioga, New York,"50,029",654,313,510,52
Tompkins, New York,"87,247","5,600","1,131","10,964",234
Ulster, New York,"166,171","14,416","2,065","4,437",266
Warren, New York,"64,284","1,061",500,701,60
Washington, New York,"60,839","2,281",436,419,58
Wayne, New York,"89,358","3,924",772,861,87
Westchester, New York,"739,252","162,287","13,391","62,645","1,916"
Wyoming, New York,"39,022","2,688",315,243,28
Yates, New York,"24,981",357,140,145,18
Alamance, North Carolina,"118,918","31,021","3,109","2,587",235
Alexander, North Carolina,"34,518","2,326",300,431,24
Alleghany, North Carolina,"10,731",222,108,92,7
Anson, North Carolina,"13,022","13,130",324,357,30
Ashe, North Carolina,"26,757",312,212,143,21
Avery, North Carolina,"16,857",782,162,104,15
Beaufort, North Carolina,"34,663","12,642",610,299,50
Bertie, North Carolina,"7,655","13,179",196,144,25
Bladen, North Carolina,"21,686","12,525","1,143",142,25
Brunswick, North Carolina,"95,786","13,559","1,671",964,132
Buncombe, North Carolina,"221,129","18,008","3,019","3,471",523
Burke, North Carolina,"80,029","6,855","1,187","3,488",646
Cabarrus, North Carolina,"146,426","31,072","2,060","4,747",248
Caldwell, North Carolina,"77,010","4,813",876,621,85
Camden, North Carolina,"8,481","1,441",103,216,10
Carteret, North Carolina,"61,917","4,779",852,993,139
Caswell, North Carolina,"15,346","8,203",226,119,28
Catawba, North Carolina,"133,893","14,897","1,448","6,110",152
Chatham, North Carolina,"54,689","9,284","1,147","1,007",92
Cherokee, North Carolina,"26,198",581,834,201,28
Chowan, North Carolina,"9,546","5,176",126,95,35
Clay, North Carolina,"10,480",164,102,41,7
Cleveland, North Carolina,"75,970","21,239",696,"1,010",99
Columbus, North Carolina,"37,726","18,175","2,415",307,83
Craven, North Carolina,"78,011","24,638","1,355","3,086",329
Cumberland, North Carolina,"185,938","129,198","10,168","11,605","2,386"
Currituck, North Carolina,"22,195","1,592",255,259,31
Dare, North Carolina,"32,855","1,197",413,315,38
Davidson, North Carolina,"144,594","15,960","2,060","2,514",128
Davie, North Carolina,"38,103","3,066",438,378,23
Duplin, North Carolina,"42,589","15,995","1,120",398,269
Durham, North Carolina,"151,152","111,127","5,060","14,868",565
Edgecombe, North Carolina,"23,035","32,755",556,252,61
Forsyth, North Carolina,"246,881","100,413","5,281","8,716",659
Franklin, North Carolina,"43,590","17,042",957,518,90
Gaston, North Carolina,"170,405","34,343","2,217","3,243",211
Gates, North Carolina,"7,904","4,157",170,62,22
Graham, North Carolina,"8,115",72,683,43,8
Granville, North Carolina,"38,194","19,066",761,500,93
Greene, North Carolina,"12,975","8,166",591,122,53
Guilford, North Carolina,"303,563","171,680","7,242","23,340",823
Halifax, North Carolina,"22,629","29,401","2,338",517,66
Harnett, North Carolina,"89,805","27,384","3,355","2,103",366
Haywood, North Carolina,"57,381",861,700,320,30
Henderson, North Carolina,"101,956","4,223","1,428","1,392",259
Hertford, North Carolina,"9,072","15,012",475,230,26
Hoke, North Carolina,"26,669","17,893","5,700","1,112",273
Hyde, North Carolina,"3,913","1,886",63,26,3
Iredell, North Carolina,"136,802","21,161","1,718","3,935",173
Jackson, North Carolina,"35,014","1,037","4,414",483,46
Johnston, North Carolina,"142,459","28,730","2,686","1,788",264
Jones, North Carolina,"6,821","3,397",142,59,6
Lee, North Carolina,"45,123","12,563","1,103",803,127
Lenoir, North Carolina,"34,301","24,608",600,490,129
Lincoln, North Carolina,"73,469","4,993",662,630,52
McDowell, North Carolina,"42,349","2,078",568,464,30
Macon, North Carolina,"32,820",658,377,289,19
Madison, North Carolina,"20,381",372,214,127,12
Martin, North Carolina,"13,465","10,704",191,110,35
Mecklenburg, North Carolina,"587,079","311,961","14,132","52,172","1,873"
Mitchell, North Carolina,"15,069",151,208,81,17
Montgomery, North Carolina,"21,842","5,525",348,510,24
Moore, North Carolina,"75,346","12,752","1,372","1,175",209
Nash, North Carolina,"57,219","37,552","1,495","1,149",103
New Hanover, North Carolina,"170,797","32,545","2,654","3,821",399
Northampton, North Carolina,"8,970","12,951",184,88,9
Onslow, North Carolina,"143,162","32,197","3,279","6,001",984
Orange, North Carolina,"107,779","17,724","1,976","11,018",204
Pamlico, North Carolina,"10,436","2,801",132,91,19
Pasquotank, North Carolina,"24,257","15,761",433,730,66
Pender, North Carolina,"43,166","9,867",869,454,69
Perquimans, North Carolina,"9,988","3,421",112,85,8
Person, North Carolina,"28,331","11,055",463,220,24
Pitt, North Carolina,"107,177","61,010","1,739","3,854",379
Polk, North Carolina,"19,183","1,024",206,132,8
Randolph, North Carolina,"130,462","9,535","2,285","1,755",128
Richmond, North Carolina,"30,137","14,906","1,823",668,93
Robeson, North Carolina,"46,581","34,948","55,229","1,466",250
Rockingham, North Carolina,"74,344","18,560","1,030",672,136
Rowan, North Carolina,"113,008","23,738","1,490","1,759",155
Rutherford, North Carolina,"59,947","7,549",592,453,73
Sampson, North Carolina,"43,571","18,156","2,422",487,172
Scotland, North Carolina,"17,635","14,521","4,572",381,45
Stanly, North Carolina,"52,206","7,147",417,"1,197",188
Stokes, North Carolina,"44,851","2,209",449,200,29
Surry, North Carolina,"69,708","3,372",721,575,97
Swain, North Carolina,"9,883",240,"4,334",117,19
Transylvania, North Carolina,"31,200","1,570",357,218,34
Tyrrell, North Carolina,"2,567","1,674",47,108,1
Union, North Carolina,"175,187","26,401","2,340","4,495",252
Vance, North Carolina,"21,699","23,195",520,320,50
Wake, North Carolina,"667,186","208,892","14,292","60,353","1,422"
Warren, North Carolina,"8,648","11,157","1,300",118,21
Washington, North Carolina,"6,358","6,559",130,67,10
Watauga, North Carolina,"49,946","1,132",500,701,41
Wayne, North Carolina,"81,217","41,122","1,686","2,309",277
Wilkes, North Carolina,"65,639","3,442",541,385,64
Wilson, North Carolina,"47,799","32,934",792,"1,003",113
Yadkin, North Carolina,"36,584","1,461",370,151,63
Yancey, North Carolina,"17,332",241,186,61,40
Adams, North Dakota,"2,266",15,36,12,3
Barnes, North Dakota,"10,804",161,177,117,16
Benson, North Dakota,"3,001",18,"3,752",29,3
Billings, North Dakota,817,2,6,7,0
Bottineau, North Dakota,"6,287",62,245,38,2
Bowman, North Dakota,"3,083",11,51,5,0
Burke, North Dakota,"2,021",9,28,17,2
Burleigh, North Dakota,"78,745",921,"4,235",647,68
Cass, North Dakota,"143,071","4,809","3,151","4,335",171
Cavalier, North Dakota,"3,890",16,68,14,3
Dickey, North Dakota,"5,145",67,82,32,4
Divide, North Dakota,"2,102",14,26,9,0
Dunn, North Dakota,"3,274",32,481,23,1
Eddy, North Dakota,"2,269",9,91,9,3
Emmons, North Dakota,"3,499",10,37,7,0
Foster, North Dakota,"3,316",17,32,9,0
Golden Valley, North Dakota,"1,716",15,22,3,2
Grand Forks, North Dakota,"61,711","2,007","2,614","1,780",162
Grant, North Dakota,"2,316",18,51,7,2
Griggs, North Dakota,"2,348",7,13,5,0
Hettinger, North Dakota,"2,446",19,93,3,4
Kidder, North Dakota,"2,400",11,22,26,0
La Moure, North Dakota,"4,086",19,29,10,1
Logan, North Dakota,"1,957",5,15,8,0
McHenry, North Dakota,"5,395",39,72,23,2
McIntosh, North Dakota,"2,750",12,29,11,0
McKenzie, North Dakota,"5,515",53,"1,524",36,5
McLean, North Dakota,"8,407",52,740,25,4
Mercer, North Dakota,"8,138",57,257,35,13
Morton, North Dakota,"26,322",278,"1,395",126,43
Mountrail, North Dakota,"5,610",73,"2,590",48,8
Nelson, North Dakota,"3,010",25,65,11,1
Oliver, North Dakota,"1,789",14,48,10,2
Pembina, North Dakota,"7,180",57,211,28,4
Pierce, North Dakota,"4,162",30,219,8,2
Ramsey, North Dakota,"10,366",98,"1,248",86,15
Ransom, North Dakota,"5,346",42,55,32,5
Renville, North Dakota,"2,460",19,33,8,1
Richland, North Dakota,"15,646",174,502,122,19
Rolette, North Dakota,"3,192",65,"11,182",45,3
Sargent, North Dakota,"3,747",16,44,19,5
Sheridan, North Dakota,"1,290",7,24,4,1
Sioux, North Dakota,657,33,"3,649",22,5
Slope, North Dakota,703,2,16,0,0
Stark, North Dakota,"24,229",315,457,405,34
Steele, North Dakota,"1,996",5,31,7,0
Stutsman, North Dakota,"20,305",259,475,173,31
Towner, North Dakota,"2,230",3,80,5,1
Traill, North Dakota,"7,905",69,133,47,8
Walsh, North Dakota,"10,779",65,250,58,11
Ward, North Dakota,"59,770","2,422","2,465","1,152",187
Wells, North Dakota,"4,188",14,41,8,1
Williams, North Dakota,"23,176",210,"1,497",159,30
Adams, Ohio,"28,193",242,348,87,6
Allen, Ohio,"91,876","14,879",811,"1,116",100
Ashland, Ohio,"52,409",680,308,395,60
Ashtabula, Ohio,"96,509","4,979",906,647,81
Athens, Ohio,"61,038","2,373",770,"2,232",85
Auglaize, Ohio,"45,297",389,245,269,39
Belmont, Ohio,"66,799","3,362",388,378,37
Brown, Ohio,"44,083",584,322,189,14
Butler, Ohio,"330,471","32,959","2,835","11,184",593
Carroll, Ohio,"28,565",280,231,94,11
Champaign, Ohio,"38,614","1,321",400,260,31
Clark, Ohio,"124,596","14,650","1,375","1,351",198
Clermont, Ohio,"193,361","3,625","1,393","2,628",141
Clinton, Ohio,"40,601","1,440",342,295,33
Columbiana, Ohio,"104,041","3,279",742,510,69
Coshocton, Ohio,"36,312",653,220,153,15
Crawford, Ohio,"42,687",670,246,208,23
Cuyahoga, Ohio,"845,747","398,741","10,430","40,157","1,199"
Darke, Ohio,"52,107",529,291,238,22
Defiance, Ohio,"37,923","1,081",322,209,27
Delaware, Ohio,"163,680","7,558","1,063","9,430",186
Erie, Ohio,"69,147","8,116",745,652,72
Fairfield, Ohio,"135,730","10,684","1,253","2,410",170
Fayette, Ohio,"27,983",952,194,246,25
Franklin, Ohio,"866,003","278,798","13,035","56,507","1,892"
Fulton, Ohio,"41,928",427,307,289,25
Gallia, Ohio,"29,845","1,066",311,208,19
Geauga, Ohio,"91,462","1,505",365,800,38
Greene, Ohio,"145,636","13,992","1,659","5,996",252
Guernsey, Ohio,"38,969","1,010",351,210,34
Hamilton, Ohio,"571,636","218,760","6,543","20,995","1,255"
Hancock, Ohio,"72,307","1,896",530,"1,460",45
Hardin, Ohio,"31,248",490,228,297,29
Harrison, Ohio,"15,391",490,111,51,5
Henry, Ohio,"27,820",273,228,160,7
Highland, Ohio,"42,546",990,356,175,21
Hocking, Ohio,"29,070",380,253,97,15
Holmes, Ohio,"42,492",263,136,84,31
Huron, Ohio,"58,295","1,191",444,300,43
Jackson, Ohio,"32,640",383,386,158,19
Jefferson, Ohio,"64,537","4,608",420,471,52
Knox, Ohio,"60,146",894,372,588,37
Lake, Ohio,"218,552","9,853","1,242","3,503",152
Lawrence, Ohio,"60,593","1,830",456,359,29
Licking, Ohio,"159,331","7,695","1,463","1,827",115
Logan, Ohio,"44,415","1,322",331,413,42
Lorain, Ohio,"270,354","31,846","3,316","4,313",325
Lucas, Ohio,"344,503","93,595","4,910","9,134",434
Madison, Ohio,"39,870","3,151",319,367,21
Mahoning, Ohio,"196,027","41,028","2,021","2,536",235
Marion, Ohio,"61,883","4,711",496,507,66
Medina, Ohio,"169,066","3,060",968,"2,283",49
Meigs, Ohio,"23,357",325,185,88,9
Mercer, Ohio,"40,256",309,222,266,89
Miami, Ohio,"99,104","3,277",676,"1,556",53
Monroe, Ohio,"14,604",134,114,48,4
Montgomery, Ohio,"411,626","120,561","5,057","12,862",613
Morgan, Ohio,"14,528",736,244,106,14
Morrow, Ohio,"34,566",341,286,164,17
Muskingum, Ohio,"82,213","4,858",825,550,65
Noble, Ohio,"14,222",430,99,44,7
Ottawa, Ohio,"40,825",651,247,198,17
Paulding, Ohio,"19,056",331,193,84,13
Perry, Ohio,"35,915",288,376,98,18
Pickaway, Ohio,"53,713","2,208",394,343,35
Pike, Ohio,"28,138",473,399,109,15
Portage, Ohio,"153,745","8,698","1,179","3,191",169
Preble, Ohio,"41,503",387,338,267,15
Putnam, Ohio,"34,016",252,175,117,12
Richland, Ohio,"110,388","12,912",925,"1,104",109
Ross, Ohio,"72,215","5,667",878,538,58
Sandusky, Ohio,"58,316","2,660",518,323,36
Scioto, Ohio,"76,293","2,741","1,103",430,52
Seneca, Ohio,"54,495","2,035",370,439,48
Shelby, Ohio,"47,653","1,585",270,569,74
Stark, Ohio,"341,228","34,312","3,253","4,030",281
Summit, Ohio,"447,271","86,269","4,337","15,136",440
Trumbull, Ohio,"189,837","19,757","1,456","1,488",147
Tuscarawas, Ohio,"90,779","1,271",796,436,248
Union, Ohio,"50,035","1,661",355,"1,726",39
Van Wert, Ohio,"28,273",488,171,117,13
Vinton, Ohio,"13,268",117,132,52,8
Warren, Ohio,"198,519","8,506","1,235","10,101",199
Washington, Ohio,"60,289","1,078",577,511,58
Wayne, Ohio,"111,672","2,617",729,"1,195",81
Williams, Ohio,"36,864",556,269,256,21
Wood, Ohio,"121,505","4,139","1,012","2,595",118
Wyandot, Ohio,"22,368",169,135,189,7
Adair, Oklahoma,"12,181",201,"12,248",170,17
Alfalfa, Oklahoma,"5,173",284,269,32,3
Atoka, Oklahoma,"11,454",684,"2,888",103,21
Beaver, Oklahoma,"5,477",85,176,19,5
Beckham, Oklahoma,"20,469","1,095","1,084",249,16
Blaine, Oklahoma,"8,368",431,"1,216",66,15
Bryan, Oklahoma,"36,253","1,030","8,583",352,55
Caddo, Oklahoma,"20,827","1,242","9,091",173,53
Canadian, Oklahoma,"106,296","4,243","9,391","4,224",196
Carter, Oklahoma,"39,144","4,219","6,958",667,92
Cherokee, Oklahoma,"29,956","1,053","20,632",429,63
Choctaw, Oklahoma,"10,868","1,920","3,380",100,17
Cimarron, Oklahoma,"2,440",25,45,12,1
Cleveland, Oklahoma,"225,188","15,251","22,229","12,812",637
Coal, Oklahoma,"4,850",98,"1,460",28,7
Comanche, Oklahoma,"91,156","26,049","11,328","4,934","1,258"
Cotton, Oklahoma,"5,327",224,910,35,15
Craig, Oklahoma,"11,267",628,"4,221",153,42
Creek, Oklahoma,"61,066","2,332","11,290",458,121
Custer, Oklahoma,"24,448","1,110","2,735",451,37
Delaware, Oklahoma,"31,169",287,"12,544",553,61
Dewey, Oklahoma,"4,402",61,411,43,4
Ellis, Oklahoma,"3,944",30,115,14,5
Garfield, Oklahoma,"55,133","2,630","2,982",988,"1,184"
Garvin, Oklahoma,"24,191",974,"3,354",183,48
Grady, Oklahoma,"48,075","1,703","4,945",341,72
Grant, Oklahoma,"4,382",96,172,17,1
Greer, Oklahoma,"5,478",522,319,30,10
Harmon, Oklahoma,"2,609",276,123,23,6
Harper, Oklahoma,"3,622",28,86,16,10
Haskell, Oklahoma,"10,462",168,"2,889",104,7
Hughes, Oklahoma,"10,430",876,"3,392",60,14
Jackson, Oklahoma,"23,137","2,448","1,241",505,108
Jefferson, Oklahoma,"5,952",113,646,43,5
Johnston, Oklahoma,"9,028",328,"2,507",61,10
Kay, Oklahoma,"39,855","1,370","6,522",369,73
Kingfisher, Oklahoma,"14,296",297,866,76,9
Kiowa, Oklahoma,"8,197",529,906,70,22
Latimer, Oklahoma,"8,630",201,"3,066",63,10
Le Flore, Oklahoma,"42,209","1,374","9,055",386,106
Lincoln, Oklahoma,"31,193",868,"3,723",169,31
Logan, Oklahoma,"37,309","4,430","2,677",384,67
Love, Oklahoma,"8,436",295,"1,051",63,2
McClain, Oklahoma,"32,303",482,"3,839",238,35
